seed_key,seed_label,source_system,source_id,doi,pmid,pmcid,title,authors,journal,year,url,abstract,query,fetched_at
lu177_dotatate,Lu-177 DOTATATE,EuropePMC,MED34585268,10.1007/s00259-021-05356-6,34585268,PMC9388969,"The false myth of ""iodine allergy"" also in nuclear medicine.","Gómez-Perales JL, García-Mendoza A.",,2021,https://europepmc.org/article/MED/34585268,,"(""Lu-177 DOTATATE"" OR ""Lutetium-177 DOTATATE"" OR ""177Lu-DOTATATE"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19
lu177_dotatate,Lu-177 DOTATATE,EuropePMC,MED32557274,10.1007/s40268-020-00311-6,32557274,PMC7419407,Cutaneous Adverse Events in Newly Approved FDA Non-cancer Drugs: A Systematic Review.,"Macklis PC, Dulmage B, Evans B, Rosenbach M, Gudjonsson JE, Kaffenberger BH.",,2020,https://europepmc.org/article/MED/32557274,"The prevalence of cutaneous adverse events attributable to newly approved anti-cancer drugs has been well reviewed in the dermatologic literature. In contrast, over 75% of US Food and Drug Administration approvals in the past 5 years have been for non-cancer drugs and indications. This represents multiple other categories of approved medications associated with cutaneous adverse reactions. To investigate the cutaneous adverse events associated with these potentially neglected medications, a systematic review was conducted. Two hundred and forty-one medications approved by the Food and Drug Administration between 2013 and 2018 were reviewed and 180 non-oncologic drugs were identified. The prescribing information for each medication was reviewed for the presence of cutaneous adverse events and a supplemental literature search was performed to better characterize any adverse events outlined within the prescribing information. Most reactions were classified as morbilliform, macular, popular, or maculopapular. Fortunately, only a few severe cutaneous adverse reactions were reported, namely in benznidazole, cannabidiol, and sofosbuvir. This review summarizes available data drawn from clinical trials and case reports involving cutaneous adverse events from the 21 non-oncologic medications associated with cutaneous adverse events.","(""Lu-177 DOTATATE"" OR ""Lutetium-177 DOTATATE"" OR ""177Lu-DOTATATE"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19
lu177_dotatate,Lu-177 DOTATATE,EuropePMC,MED41226250,10.3390/molecules30214290,41226250,PMC12610710,"&lt;sup&gt;177&lt;/sup&gt;Lu-Labeled Magnetic Nano-Formulations: Synthesis, Radio- and Physico-Chemical Characterization, Biological Applications, Current Challenges, and Future Perspectives.","Halevas E, Varna D.",,2025,https://europepmc.org/article/MED/41226250,"The advent of nanotechnology has revolutionized the field of medicine, particularly in the development of targeted therapeutic strategies. Among these, radiolabeled nanomaterials have emerged as promising tools for both diagnostic and therapeutic applications, offering precise delivery of radiation to diseased tissues while minimizing damage to healthy ones. Notably, Lutetium-177 (<sup>177</sup>Lu) has gained significant attention due to its favorable emission properties and availability that render it suitable for imaging and therapeutic purposes. When integrated with magnetic nano-formulations, <sup>177</sup>Lu-labeled systems combine the benefits of targeted radiation therapy (TRT) with the unique properties of magnetic nanoparticles (MNPs), such as magnetic resonance imaging (MRI) contrast enhancement and magnetically guided drug delivery to address challenges in diagnosis and treatment of diseases, such as cancer. By examining the latest advancements in their design, particularly surface functionalization and bioconjugation strategies, this study aims to highlight their efficacy in targeted therapy, imaging, and theranostic applications. Furthermore, we discuss the current challenges, such as scalability, biocompatibility, and regulatory hurdles, while proposing future directions to enhance their clinical translation. This comprehensive review underscores the transformative potential of <sup>177</sup>Lu-labeled magnetic nano-formulations in precision medicine and their role in shaping the future of therapeutic interventions.","(""Lu-177 DOTATATE"" OR ""Lutetium-177 DOTATATE"" OR ""177Lu-DOTATATE"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19
lu177_dotatate,Lu-177 DOTATATE,EuropePMC,MED30961357,10.1177/1535370219839163,30961357,PMC6552400,Cancer drug development: The missing links.,"Kunnumakkara AB, Bordoloi D, Bordoloi D, Sailo BL, Roy NK, Thakur KK, Banik K, Shakibaei M, Gupta SC, Aggarwal BB.",,2019,https://europepmc.org/article/MED/30961357,"<h4>Impact statement</h4>The success rate for cancer drugs which enter into phase 1 clinical trials is utterly less. Why the vast majority of drugs fail is not understood but suggests that pre-clinical studies are not adequate for human diseases. In 1975, as per the Tufts Center for the Study of Drug Development, pharmaceutical industries expended 100 million dollars for research and development of the average FDA approved drug. By 2005, this figure had more than quadrupled, to $1.3 billion. In order to recover their high and risky investment cost, pharmaceutical companies charge more for their products. However, there exists no correlation between drug development cost and actual sale of the drug. This high drug development cost could be due to the reason that all patients might not respond to the drug. Hence, a given drug has to be tested in large number of patients to show drug benefits and obtain significant results.","(""Lu-177 DOTATATE"" OR ""Lutetium-177 DOTATATE"" OR ""177Lu-DOTATATE"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19
lu177_dotatate,Lu-177 DOTATATE,EuropePMC,MED27650181,10.1007/s00259-016-3484-4,27650181,PMC7103113,EANM'16.,,,2016,https://europepmc.org/article/MED/27650181,,"(""Lu-177 DOTATATE"" OR ""Lutetium-177 DOTATATE"" OR ""177Lu-DOTATATE"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19
lu177_dotatate,Lu-177 DOTATATE,EuropePMC,MED28894880,10.1007/s00259-017-3822-1,28894880,PMC7103094,EANM'17.,,,2017,https://europepmc.org/article/MED/28894880,,"(""Lu-177 DOTATATE"" OR ""Lutetium-177 DOTATATE"" OR ""177Lu-DOTATATE"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19
lu177_dotatate,Lu-177 DOTATATE,EuropePMC,MED40498965,10.1002/1878-0261.70070,40498965,PMC12155586,"EACR 2025 Congress: Innovative Cancer Science, 16-19 June 2025.",,,2025,https://europepmc.org/article/MED/40498965,"Abstracts submitted to the 'EACR 2025 Congress: Innovative Cancer Science', from 16-19 June 2025 and accepted by the Congress Organising Committee are published in this Supplement of Molecular Oncology, an affiliated journal of the European Association for Cancer Research (EACR).","(""Lu-177 DOTATATE"" OR ""Lutetium-177 DOTATATE"" OR ""177Lu-DOTATATE"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19
lu177_dotatate,Lu-177 DOTATATE,EuropePMC,PMCPMC5146753,,,PMC5146753,Abstracts,,,2016,https://europepmc.org/article/PMC/PMC5146753,,"(""Lu-177 DOTATATE"" OR ""Lutetium-177 DOTATATE"" OR ""177Lu-DOTATATE"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19
lu177_dotatate,Lu-177 DOTATATE,EuropePMC,MED29603868,10.1002/pbc.27057,29603868,PMC7167873,"American Society of Pediatric Hematology/Oncology (ASPHO), David L. Lawrence Convention Center, Pittsburgh, PA, May 2-5, 2018.",,,2018,https://europepmc.org/article/MED/29603868,,"(""Lu-177 DOTATATE"" OR ""Lutetium-177 DOTATATE"" OR ""177Lu-DOTATATE"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19
lu177_dotatate,Lu-177 DOTATATE,EuropePMC,PMCPMC12404698,,,PMC12404698,Poster Abstracts,,,,https://europepmc.org/article/PMC/PMC12404698,,"(""Lu-177 DOTATATE"" OR ""Lutetium-177 DOTATATE"" OR ""177Lu-DOTATATE"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19
lu177_dotatate,Lu-177 DOTATATE,EuropePMC,PMCPMC6231292,,,PMC6231292,POSTER PRESENTATIONS,,,2018,https://europepmc.org/article/PMC/PMC6231292,,"(""Lu-177 DOTATATE"" OR ""Lutetium-177 DOTATATE"" OR ""177Lu-DOTATATE"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19
tc99m_sestamibi,Tc-99m sestamibi,EuropePMC,MED40943997,10.3390/jcm14176238,40943997,PMC12429821,"Diagnostic Accuracy of Exercise Stress Testing, Stress Echocardiography, Myocardial Scintigraphy, and Cardiac Magnetic Resonance for Obstructive Coronary Artery Disease: Systematic Reviews and Meta-Analyses of 104 Studies Published from 1990 to 2025.","Sonaglioni A, Polymeropoulos A, Baravelli M, Nicolosi GL, Lombardo M, Biondi-Zoccai G.",,2025,https://europepmc.org/article/MED/40943997,"<b>Background:</b> Since the 1990s, numerous investigations have assessed the diagnostic effectiveness-specifically sensitivity, specificity, and accuracy-of exercise stress testing (EST), stress echocardiography (SE), stress myocardial single-photon emission computed tomography (SPECT), and stress cardiac magnetic resonance imaging (CMR). However, the outcomes of these studies have often been inconsistent and inconclusive. To provide a clearer comparison, we conducted systematic reviews and meta-analyses aimed at quantitatively evaluating and comparing the aggregated diagnostic performance of these four commonly used techniques for detecting coronary artery disease (CAD). <b>Methods:</b> A comprehensive search of PubMed, Scopus, Embase, Cochrane Library, and Web of Science was conducted to identify cohort studies evaluating the diagnostic accuracy of EST, SE, stress myocardial SPECT, and stress CMR in symptomatic patients with suspected or confirmed CAD. The main goal was to compare their diagnostic value by pooling sensitivity and specificity results. Each study's data were extracted in terms of true positives, false positives, true negatives, and false negatives. <b>Results:</b> A total of 104 studies, comprising 16,824 symptomatic individuals with either suspected or known CAD, met the inclusion criteria. The pooled sensitivities for CAD detection were 0.66 (95% CI: 0.59-0.72, <i>p</i> < 0.001) for EST, 0.81 (95% CI: 0.79-0.83, <i>p</i> < 0.001) for SE, 0.82 (95% CI: 0.78-0.85, <i>p</i> < 0.001) for stress myocardial SPECT, and 0.83 (95% CI: 0.81-0.85, <i>p</i> < 0.001) for stress CMR. Corresponding specificities were 0.61 (95% CI: 0.55-0.67, <i>p</i> < 0.001), 0.85 (95% CI: 0.82-0.87, <i>p</i> < 0.001), 0.74 (95% CI: 0.70-0.78, <i>p</i> < 0.001), and 0.89 (95% CI: 0.86-0.92, <i>p</i> < 0.001), respectively. Considerable heterogeneity was observed across the studies, as reflected by I<sup>2</sup> values ranging from 82.5% to 92.5%. Egger's generalized test revea","(""Tc-99m sestamibi"" OR ""Technetium Tc 99m sestamibi"" OR ""99mTc-sestamibi"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19
tc99m_sestamibi,Tc-99m sestamibi,EuropePMC,MED29189860,10.4067/s0034-98872017000801021,29189860,,[False negative spect parathyroid scintigraphy with sestamibi in patients with primary hyperparathyroidism].,"Paillahueque G, Massardo T, Barberán M, Ocares G, Gallegos I, Toro L, Araya AV.",,2017,https://europepmc.org/article/MED/29189860,"<h4>Background</h4>99mTc-sestamibi parathyroid SPECT scintigraphy is a useful tool in the pre-operative study of hyperparathyroidism. False negatives (FN) have been reported in 5.7-14% of the examinations.<h4>Aim</h4>To characterize 99mTc-sestamibi FN in cases referred for primary hyperparathyroidism (PHP) to a university hospital.<h4>Material and methods</h4>Descriptive retrospective analysis. We included patients with PHP, studied with SPECT scintigraphy, operated at our center between 2008 and 2015. Clinical and surgical data were recorded; biopsies of the FN were blindly reviewed by one pathologist.<h4>Results</h4>One hundred twenty one scintigraphies fulfilled the inclusion criteria. Seven (5.8%) were negative and 114 positive. There was no difference in age, sex and PTH levels between FN and true positive scintigraphies. At surgery, one FN case had two hyperplasic glands and two cases had ectopic glands. Pathology reported adenoma in three cases, hyperplasia in three and carcinoma in one. The largest diameter of the lesion was lower in FN (1.3 and 2.1 cm respectively, p = 0.02) and the proportion of adenomas was higher in true positive cases (29% and 75% respectively; p < 0.01). The interval between scintigraphy and parathyroidectomy was greater in FN with a median of 92 days (range 20 days-3.2 years, p < 0.01). The percentage of oxyphilic cells observed was similar in both groups.<h4>Conclusions</h4>FN parathyroid SPECT scintigraphies in PHP are uncommon. They corresponded to lesions under the equipment's resolution limit and resulted in longer time lags between scintigraphy and surgery.","(""Tc-99m sestamibi"" OR ""Technetium Tc 99m sestamibi"" OR ""99mTc-sestamibi"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19
tc99m_sestamibi,Tc-99m sestamibi,EuropePMC,MED30977094,10.1007/s12350-019-01704-0,30977094,,"Effect of cardiac resynchronization therapy on septal perfusion and septal thickening: Association with left ventricular function, reverse remodelling and dyssynchrony.","Patel C, Kalaivani M, Karthikeyan G, Peix A, Kumar A, Massardo T, Jiménez-Heffernan A, Mesquita CT, Pabon M, Butt S, Alexanderson E, Marin V, Morozova O, Paez D, Garcia EV.",,2020,https://europepmc.org/article/MED/30977094,"<h4>Background</h4>We evaluated the effect of cardiac resynchronization therapy (CRT) on septal perfusion and thickening at 6 months post implantation assessed on Tc99m-MIBI Gated myocardial perfusion SPECT (GMPS).We also studied the association of change in septal perfusion and thickening with primary outcome defined as at least one [improvement in ≥1NYHA class, left ventricular ejection fraction (LVEF) by ≥ 5%, reduction of end-systolic volume (ESV) by ≥ 15%, and improvement ≥ 5 points in Minnesota living with heart failure questionnaire (MLHFQ)].<h4>Method</h4>One hundred and five patients underwent clinical and GMPS evaluation before and at 6 months post CRT.<h4>Result</h4>Post CRT there was significant improvement in mean normalized septal perfusion uptake and in septal thickening (P value = 0.001, both). There was no significant relation between improvement in septal perfusion and primary outcome. However, improvement in septal thickening was statistically significant with favorable primary outcome (P = 0.001).There was no significant correlation between improvement of septal perfusion and improvement in LVEF, reduction in End diastolic volume (EDV), ESV, and Left ventricular Dyssynchrony (LVD). But, there was significant correlation between improvement of septal thickening and these parameters.<h4>Conclusion</h4>Improvement in septal thickening was associated with reverse remodeling, improvement in LVEF, and reduction of LVD.","(""Tc-99m sestamibi"" OR ""Technetium Tc 99m sestamibi"" OR ""99mTc-sestamibi"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19
