seed_key,seed_label,source_system,source_id,doi,pmid,pmcid,title,journal,year,url,curation_decision,information_type,relation_scope,review_decision,review_theme,publish_scope,recommended_action,review_rationale,matched_technical_terms,matched_clinical_terms,matched_geo,query,fetched_at,curated_at,reviewed_at
control_calidad_radiofarmacos,Control de calidad de radiofármacos,PubMed,33979178,10.1200/JCO.21.00612,33979178,PMC6863386,"Lifileucel, a Tumor-Infiltrating Lymphocyte Therapy, in Metastatic Melanoma.",Journal of clinical oncology : official journal of the American Society of Clinical Oncology,2021,https://pubmed.ncbi.nlm.nih.gov/33979178/,descartar_ruido,otro_revisar,ruido_probable,descartar_ruido,ruido_probable,no_publicar,Excluir del tablero principal.,Registro clínico genérico sin vínculo CCHEN/Chile/LatAm ni señal técnica prioritaria.,,,,"(""radiopharmaceutical quality control"" OR ""control de calidad de radiofarmacos"" OR ""good manufacturing practice"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
control_calidad_radiofarmacos,Control de calidad de radiofármacos,EuropePMC,MED38402590,10.1093/stcltm/szae010,38402590,PMC11092272,Manufacturing Parameters for the Creation of Clinical-Grade Human-Induced Pluripotent Stem Cell Lines From Umbilical Cord Mesenchymal Stromal Cells.,,2024,https://europepmc.org/article/MED/38402590,revisar_manual,otro_revisar,revisar_manual,descartar_ruido,ruido_biomedico_o_conferencia,no_publicar,Excluir del tablero; conservar evidencia de descarte.,"Registro generico, conferencia, biomedico no radiofarmaceutico o fisica no aplicable.",,,brazil,"(""radiopharmaceutical quality control"" OR ""control de calidad de radiofarmacos"" OR ""good manufacturing practice"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
control_calidad_radiofarmacos,Control de calidad de radiofármacos,EuropePMC,MED40864131,10.3390/tropicalmed10080228,40864131,PMC12389931,"Mapping Evidence on the Regulations Affecting the Accessibility, Availability, and Management of Snake Antivenom Globally: A Scoping Review.",,2025,https://europepmc.org/article/MED/40864131,descartar_ruido,otro_revisar,ruido_probable,descartar_ruido,ruido_probable,no_publicar,Excluir del tablero principal.,Registro clínico genérico sin vínculo CCHEN/Chile/LatAm ni señal técnica prioritaria.,,,latin america,"(""radiopharmaceutical quality control"" OR ""control de calidad de radiofarmacos"" OR ""good manufacturing practice"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
control_calidad_radiofarmacos,Control de calidad de radiofármacos,EuropePMC,MED41227754,10.3390/foods14213784,41227754,PMC12607674,"Motivations for Voluntary Participation in the Food Sanitation and Safety Management System, Patterns of Non-Conformance Reports, and Recertification Improvement Trends Among Food Businesses in Taiwan.",,2025,https://europepmc.org/article/MED/41227754,revisar_manual,otro_revisar,revisar_manual,descartar_ruido,sin_senal_radiofarmacia_cchen,no_publicar,Excluir del tablero; revisar semilla si aparecen muchos casos similares.,"No muestra senal CCHEN, Chile/LatAm aplicable ni tema tecnico de radiofarmacia.",,,,"(""radiopharmaceutical quality control"" OR ""control de calidad de radiofarmacos"" OR ""good manufacturing practice"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
control_calidad_radiofarmacos,Control de calidad de radiofármacos,EuropePMC,MED41376753,10.7759/cureus.96419,41376753,PMC12688468,Outcomes Following Stem Cell-Based Therapies for Hip Osteoarthritis: A Scoping Review.,,2025,https://europepmc.org/article/MED/41376753,revisar_manual,otro_revisar,revisar_manual,descartar_ruido,ruido_biomedico_o_conferencia,no_publicar,Excluir del tablero; conservar evidencia de descarte.,"Registro generico, conferencia, biomedico no radiofarmaceutico o fisica no aplicable.",,,,"(""radiopharmaceutical quality control"" OR ""control de calidad de radiofarmacos"" OR ""good manufacturing practice"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
control_calidad_radiofarmacos,Control de calidad de radiofármacos,PubMed,30711169,10.1016/j.joen.2018.11.009,30711169,,Personalized Cell Therapy for Pulpitis Using Autologous Dental Pulp Stem Cells and Leukocyte Platelet-rich Fibrin: A Case Report.,Journal of endodontics,2019,https://pubmed.ncbi.nlm.nih.gov/30711169/,descartar_ruido,paper_clinico_pet_spect,ruido_probable,descartar_ruido,ruido_probable,no_publicar,Excluir del tablero principal.,Registro clínico genérico sin vínculo CCHEN/Chile/LatAm ni señal técnica prioritaria.,,imaging,,"(""radiopharmaceutical quality control"" OR ""control de calidad de radiofarmacos"" OR ""good manufacturing practice"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
control_calidad_radiofarmacos,Control de calidad de radiofármacos,EuropePMC,MED41009494,10.3390/ijms26188925,41009494,PMC12469584,Recent Developments in Osteoarthritis Research: Innovative Therapeutic Approaches and the Role of Polyphenols and Nanotechnology.,,2025,https://europepmc.org/article/MED/41009494,revisar_manual,otro_revisar,revisar_manual,descartar_ruido,ruido_biomedico_o_conferencia,no_publicar,Excluir del tablero; conservar evidencia de descarte.,"Registro generico, conferencia, biomedico no radiofarmaceutico o fisica no aplicable.",,,,"(""radiopharmaceutical quality control"" OR ""control de calidad de radiofarmacos"" OR ""good manufacturing practice"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
control_calidad_radiofarmacos,Control de calidad de radiofármacos,EuropePMC,MED40429229,10.3390/insects16050516,40429229,PMC12111986,The Role of Insect-Based Feed in Mitigating Climate Change: Sustainable Solutions for Ruminant Farming.,,2025,https://europepmc.org/article/MED/40429229,revisar_manual,otro_revisar,revisar_manual,descartar_ruido,ruido_biomedico_o_conferencia,no_publicar,Excluir del tablero; conservar evidencia de descarte.,"Registro generico, conferencia, biomedico no radiofarmaceutico o fisica no aplicable.",,,,"(""radiopharmaceutical quality control"" OR ""control de calidad de radiofarmacos"" OR ""good manufacturing practice"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
control_calidad_radiofarmacos,Control de calidad de radiofármacos,PubMed,30592390,10.1002/sctm.18-0053,30592390,PMC5329965,Umbilical Cord-Derived Mesenchymal Stromal Cells (MSCs) for Knee Osteoarthritis: Repeated MSC Dosing Is Superior to a Single MSC Dose and to Hyaluronic Acid in a Controlled Randomized Phase I/II Trial.,Stem cells translational medicine,2019,https://pubmed.ncbi.nlm.nih.gov/30592390/,revisar_manual,otro_revisar,revisar_manual,descartar_ruido,ruido_biomedico_o_conferencia,no_publicar,Excluir del tablero; conservar evidencia de descarte.,"Registro generico, conferencia, biomedico no radiofarmaceutico o fisica no aplicable.",,,,"(""radiopharmaceutical quality control"" OR ""control de calidad de radiofarmacos"" OR ""good manufacturing practice"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
control_calidad_radiofarmacos,Control de calidad de radiofármacos,EuropePMC,MED41853100,10.1016/j.toxcx.2026.100246,41853100,PMC12992997,"Venom variation and the future of antivenom design: Integrating population venomics, evolutionary toxinology, and precision therapeutics.",,2026,https://europepmc.org/article/MED/41853100,revisar_manual,paper_clinico_pet_spect,revisar_manual,descartar_ruido,sin_senal_radiofarmacia_cchen,no_publicar,Excluir del tablero; revisar semilla si aparecen muchos casos similares.,"No muestra senal CCHEN, Chile/LatAm aplicable ni tema tecnico de radiofarmacia.",,diagnostic,,"(""radiopharmaceutical quality control"" OR ""control de calidad de radiofarmacos"" OR ""good manufacturing practice"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
dosimetria_medicina_nuclear,Dosimetría en medicina nuclear,EuropePMC,PMCPMC8580805,,,PMC8580805,"20th IUPAB International Congress, 45th SBBf Congress and 50th Annual Meeting of SBBq : Speaker’s Abstracts",,2021,https://europepmc.org/article/PMC/PMC8580805,revisar_manual,otro_revisar,revisar_manual,descartar_ruido,ruido_biomedico_o_conferencia,no_publicar,Excluir del tablero; conservar evidencia de descarte.,"Registro generico, conferencia, biomedico no radiofarmaceutico o fisica no aplicable.",,,,"(""nuclear medicine dosimetry"" OR ""dosimetria medicina nuclear"" OR ""internal dosimetry"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
dosimetria_medicina_nuclear,Dosimetría en medicina nuclear,EuropePMC,MED21750349,10.1093/toxsci/kfr184,21750349,PMC3179678,Arsenic exposure and toxicology: a historical perspective.,,2011,https://europepmc.org/article/MED/21750349,revisar_manual,otro_revisar,revisar_manual,descartar_ruido,ruido_biomedico_o_conferencia,no_publicar,Excluir del tablero; conservar evidencia de descarte.,"Registro generico, conferencia, biomedico no radiofarmaceutico o fisica no aplicable.",,,,"(""nuclear medicine dosimetry"" OR ""dosimetria medicina nuclear"" OR ""internal dosimetry"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
dosimetria_medicina_nuclear,Dosimetría en medicina nuclear,EuropePMC,MED30524807,10.5696/2156-9614-6.12.s1,30524807,PMC6221503,Proceedings of the 8th International Conference on Children's Health and the Environment.,,2016,https://europepmc.org/article/MED/30524807,revisar_manual,otro_revisar,revisar_manual,descartar_ruido,ruido_biomedico_o_conferencia,no_publicar,Excluir del tablero; conservar evidencia de descarte.,"Registro generico, conferencia, biomedico no radiofarmaceutico o fisica no aplicable.",,,,"(""nuclear medicine dosimetry"" OR ""dosimetria medicina nuclear"" OR ""internal dosimetry"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
f18_fdg,F-18 FDG / Fludeoxyglucose,EuropePMC,PMCPMC12747173,,,PMC12747173,Abstracts of AOCNMB and SNMICON 2025,,2025,https://europepmc.org/article/PMC/PMC12747173,revisar_manual,otro_revisar,revisar_manual,descartar_ruido,ruido_biomedico_o_conferencia,no_publicar,Excluir del tablero; conservar evidencia de descarte.,"Registro generico, conferencia, biomedico no radiofarmaceutico o fisica no aplicable.",,,,"(""Fluorodeoxyglucose F18"" OR ""Fludeoxyglucose F 18"" OR ""F-18 FDG"" OR ""18F-FDG"" OR FDG) AND (CCHEN OR Chile OR ""Latin America"" OR ""medical cyclotron"" OR ""hospital cyclotron"" OR ""isotope production"")",2026-05-19,2026-05-19,2026-05-19
f18_fdg,F-18 FDG / Fludeoxyglucose,EuropePMC,MED41835715,10.7759/cureus.103492,41835715,PMC12988839,Clinical Utility of 18F-Fluorodeoxyglucose Positron Emission Tomography/Computed Tomography (FDG-PET/CT) in Suspected Spondylodiscitis: A Case Report.,,2026,https://europepmc.org/article/MED/41835715,descartar_ruido,paper_clinico_pet_spect,ruido_probable,descartar_ruido,ruido_probable,no_publicar,Excluir del tablero principal.,Registro clínico genérico sin vínculo CCHEN/Chile/LatAm ni señal técnica prioritaria.,,pet/ct; pet; fdg; fluorodeoxyglucose; imaging; diagnostic,,"(""Fluorodeoxyglucose F18"" OR ""Fludeoxyglucose F 18"" OR ""F-18 FDG"" OR ""18F-FDG"" OR FDG) AND (CCHEN OR Chile OR ""Latin America"" OR ""medical cyclotron"" OR ""hospital cyclotron"" OR ""isotope production"")",2026-05-19,2026-05-19,2026-05-19
f18_fdg,F-18 FDG / Fludeoxyglucose,PubMed,35501622,10.1007/s12149-014-0931-9,35501622,PMC6500394,Comparison of [,Molecular imaging and biology,2022,https://pubmed.ncbi.nlm.nih.gov/35501622/,revisar_manual,paper_clinico_pet_spect,revisar_manual,descartar_ruido,sin_senal_radiofarmacia_cchen,no_publicar,Excluir del tablero; revisar semilla si aparecen muchos casos similares.,"No muestra senal CCHEN, Chile/LatAm aplicable ni tema tecnico de radiofarmacia.",,imaging,,"(""Fluorodeoxyglucose F18"" OR ""Fludeoxyglucose F 18"" OR ""F-18 FDG"" OR ""18F-FDG"" OR FDG) AND (CCHEN OR Chile OR ""Latin America"" OR ""medical cyclotron"" OR ""hospital cyclotron"" OR ""isotope production"")",2026-05-19,2026-05-19,2026-05-19
f18_fdg,F-18 FDG / Fludeoxyglucose,EuropePMC,PPRPPR1146480,10.21203/rs.3.rs-8604030/v1,,,Early Right Ventricular Injury and Myocardial Metabolic Changes After Contemporary Thoracic Radiotherapy: The CONNECT study,,2026,https://europepmc.org/article/PPR/PPR1146480,descartar_ruido,paper_clinico_pet_spect,ruido_probable,descartar_ruido,ruido_probable,no_publicar,Excluir del tablero principal.,Registro clínico genérico sin vínculo CCHEN/Chile/LatAm ni señal técnica prioritaria.,,pet; fdg,,"(""Fluorodeoxyglucose F18"" OR ""Fludeoxyglucose F 18"" OR ""F-18 FDG"" OR ""18F-FDG"" OR FDG) AND (CCHEN OR Chile OR ""Latin America"" OR ""medical cyclotron"" OR ""hospital cyclotron"" OR ""isotope production"")",2026-05-19,2026-05-19,2026-05-19
f18_fdg,F-18 FDG / Fludeoxyglucose,PubMed,38581561,10.1016/j.media.2017.08.002,38581561,PMC8241750,Extended MRI-based PET motion correction for cardiac PET/MRI.,EJNMMI physics,2024,https://pubmed.ncbi.nlm.nih.gov/38581561/,revisar_manual,paper_clinico_pet_spect,revisar_manual,descartar_ruido,sin_senal_radiofarmacia_cchen,no_publicar,Excluir del tablero; revisar semilla si aparecen muchos casos similares.,"No muestra senal CCHEN, Chile/LatAm aplicable ni tema tecnico de radiofarmacia.",,pet,,"(""Fluorodeoxyglucose F18"" OR ""Fludeoxyglucose F 18"" OR ""F-18 FDG"" OR ""18F-FDG"" OR FDG) AND (CCHEN OR Chile OR ""Latin America"" OR ""medical cyclotron"" OR ""hospital cyclotron"" OR ""isotope production"")",2026-05-19,2026-05-19,2026-05-19
f18_fdg,F-18 FDG / Fludeoxyglucose,PubMed,36032127,10.1371/journal.pone.0031905,36032127,PMC3288054,"Glycolysis, monocarboxylate transport, and purinergic signaling are key events in",Frontiers in immunology,2022,https://pubmed.ncbi.nlm.nih.gov/36032127/,revisar_manual,otro_revisar,revisar_manual,descartar_ruido,sin_senal_radiofarmacia_cchen,no_publicar,Excluir del tablero; revisar semilla si aparecen muchos casos similares.,"No muestra senal CCHEN, Chile/LatAm aplicable ni tema tecnico de radiofarmacia.",,,,"(""Fluorodeoxyglucose F18"" OR ""Fludeoxyglucose F 18"" OR ""F-18 FDG"" OR ""18F-FDG"" OR FDG) AND (CCHEN OR Chile OR ""Latin America"" OR ""medical cyclotron"" OR ""hospital cyclotron"" OR ""isotope production"")",2026-05-19,2026-05-19,2026-05-19
f18_fdg,F-18 FDG / Fludeoxyglucose,EuropePMC,MED41650071,10.1097/md.0000000000047420,41650071,PMC12885658,Infected plastic biliary stent identified by FDG PET/CT: A case report.,,2026,https://europepmc.org/article/MED/41650071,descartar_ruido,paper_clinico_pet_spect,ruido_probable,descartar_ruido,ruido_probable,no_publicar,Excluir del tablero principal.,Registro clínico genérico sin vínculo CCHEN/Chile/LatAm ni señal técnica prioritaria.,,pet/ct; pet; fdg; fluorodeoxyglucose; imaging; diagnostic,,"(""Fluorodeoxyglucose F18"" OR ""Fludeoxyglucose F 18"" OR ""F-18 FDG"" OR ""18F-FDG"" OR FDG) AND (CCHEN OR Chile OR ""Latin America"" OR ""medical cyclotron"" OR ""hospital cyclotron"" OR ""isotope production"")",2026-05-19,2026-05-19,2026-05-19
f18_fdg,F-18 FDG / Fludeoxyglucose,PubMed,39467386,10.1088/1361-6560/ad8c1f,39467386,,Initial results of the Hyperion II,Physics in medicine and biology,2025,https://pubmed.ncbi.nlm.nih.gov/39467386/,revisar_manual,otro_revisar,revisar_manual,descartar_ruido,sin_senal_radiofarmacia_cchen,no_publicar,Excluir del tablero; revisar semilla si aparecen muchos casos similares.,"No muestra senal CCHEN, Chile/LatAm aplicable ni tema tecnico de radiofarmacia.",,,,"(""Fluorodeoxyglucose F18"" OR ""Fludeoxyglucose F 18"" OR ""F-18 FDG"" OR ""18F-FDG"" OR FDG) AND (CCHEN OR Chile OR ""Latin America"" OR ""medical cyclotron"" OR ""hospital cyclotron"" OR ""isotope production"")",2026-05-19,2026-05-19,2026-05-19
f18_fdg,F-18 FDG / Fludeoxyglucose,PubMed,38540150,10.1111/jdi.13867,38540150,PMC9623526,Metabolic Effects of Brown Adipose Tissue Activity Due to Cold Exposure in Humans: A Systematic Review and Meta-Analysis of RCTs and Non-RCTs.,Biomedicines,2024,https://pubmed.ncbi.nlm.nih.gov/38540150/,descartar_ruido,otro_revisar,ruido_probable,descartar_ruido,ruido_probable,no_publicar,Excluir del tablero principal.,Registro clínico genérico sin vínculo CCHEN/Chile/LatAm ni señal técnica prioritaria.,,,,"(""Fluorodeoxyglucose F18"" OR ""Fludeoxyglucose F 18"" OR ""F-18 FDG"" OR ""18F-FDG"" OR FDG) AND (CCHEN OR Chile OR ""Latin America"" OR ""medical cyclotron"" OR ""hospital cyclotron"" OR ""isotope production"")",2026-05-19,2026-05-19,2026-05-19
